Time,Raw_PosZ,SE_Roll,SE_Pitch,vBody_X,FF_ForceZ_FR,FF_ForceX_FR,Tau_Hip_FR
27.7700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5362
27.7750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2264
27.7800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4101
27.7850,0.0230,-0.0163,0.0254,-0.4257,-132.2627,6.1607,-8.7625
27.7900,0.0203,-0.0144,0.0253,-0.4279,-132.2627,6.1607,-8.6267
27.7950,0.0190,-0.0099,0.0245,-0.4288,-110.7603,5.1169,-4.3995
27.8000,0.0184,-0.0051,0.0241,-0.4290,-110.7603,5.1169,-4.3388
27.8050,0.0183,-0.0009,0.0240,-0.4289,-102.8177,8.1730,-5.6228
27.8100,0.0184,0.0027,0.0241,-0.4267,-102.8177,8.1730,-5.6905
27.8150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
27.8200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
27.8250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
27.8300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
27.8350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
27.8400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
27.8450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
27.8500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
27.8550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
27.8600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
27.8650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
27.8700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
27.8750,0.0296,-0.0127,0.0245,-0.4227,-104.3104,9.1162,-8.2265
27.8800,0.0282,-0.0151,0.0248,-0.4242,-104.3104,9.1162,-8.4102
27.8850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1607,-8.7625
27.8900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1607,-8.6267
27.8950,0.0190,-0.0099,0.0245,-0.4288,-110.7602,5.1167,-4.3994
27.9000,0.0184,-0.0051,0.0241,-0.4290,-110.7602,5.1167,-4.3387
27.9050,0.0183,-0.0009,0.0240,-0.4289,-102.8178,8.1728,-5.6228
27.9100,0.0184,0.0027,0.0241,-0.4267,-102.8178,8.1728,-5.6905
27.9150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
27.9200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
27.9250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
27.9300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
27.9350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
27.9400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
27.9450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
27.9500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
27.9550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
27.9600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
27.9650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5267
27.9700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5362
27.9750,0.0296,-0.0127,0.0245,-0.4227,-104.3104,9.1160,-8.2264
27.9800,0.0282,-0.0151,0.0248,-0.4242,-104.3104,9.1160,-8.4101
27.9850,0.0230,-0.0163,0.0254,-0.4257,-132.2627,6.1606,-8.7626
27.9900,0.0203,-0.0144,0.0253,-0.4279,-132.2627,6.1606,-8.6268
27.9950,0.0190,-0.0099,0.0245,-0.4288,-110.7603,5.1168,-4.3995
28.0000,0.0184,-0.0051,0.0241,-0.4290,-110.7603,5.1168,-4.3388
28.0050,0.0183,-0.0009,0.0240,-0.4289,-102.8173,8.1730,-5.6228
28.0100,0.0184,0.0027,0.0241,-0.4267,-102.8173,8.1730,-5.6905
28.0150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
28.0200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
28.0250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
28.0300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
28.0350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
28.0400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
28.0450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
28.0500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
28.0550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
28.0600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
28.0650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
28.0700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
28.0750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1163,-8.2265
28.0800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1163,-8.4102
28.0850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1608,-8.7626
28.0900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1608,-8.6268
28.0950,0.0190,-0.0099,0.0245,-0.4288,-110.7602,5.1168,-4.3994
28.1000,0.0184,-0.0051,0.0241,-0.4290,-110.7602,5.1168,-4.3388
28.1050,0.0183,-0.0009,0.0240,-0.4289,-102.8178,8.1729,-5.6228
28.1100,0.0184,0.0027,0.0241,-0.4267,-102.8178,8.1729,-5.6905
28.1150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
28.1200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
28.1250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
28.1300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
28.1350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
28.1400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
28.1450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
28.1500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
28.1550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
28.1600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
28.1650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5267
28.1700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5362
28.1750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1161,-8.2264
28.1800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1161,-8.4101
28.1850,0.0230,-0.0163,0.0254,-0.4257,-132.2627,6.1606,-8.7626
28.1900,0.0203,-0.0144,0.0253,-0.4279,-132.2627,6.1606,-8.6268
28.1950,0.0190,-0.0099,0.0245,-0.4288,-110.7603,5.1169,-4.3995
28.2000,0.0184,-0.0051,0.0241,-0.4290,-110.7603,5.1169,-4.3388
28.2050,0.0183,-0.0009,0.0240,-0.4289,-102.8173,8.1730,-5.6228
28.2100,0.0184,0.0027,0.0241,-0.4267,-102.8173,8.1730,-5.6905
28.2150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
28.2200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
28.2250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
28.2300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
28.2350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
28.2400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
28.2450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
28.2500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
28.2550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
28.2600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
28.2650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
28.2700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
28.2750,0.0296,-0.0127,0.0245,-0.4227,-104.3106,9.1164,-8.2265
28.2800,0.0282,-0.0151,0.0248,-0.4242,-104.3106,9.1164,-8.4102
28.2850,0.0230,-0.0163,0.0254,-0.4257,-132.2625,6.1608,-8.7626
28.2900,0.0203,-0.0144,0.0253,-0.4279,-132.2625,6.1608,-8.6268
28.2950,0.0190,-0.0099,0.0245,-0.4288,-110.7601,5.1169,-4.3995
28.3000,0.0184,-0.0051,0.0241,-0.4290,-110.7601,5.1169,-4.3388
28.3050,0.0183,-0.0009,0.0240,-0.4289,-102.8178,8.1729,-5.6228
28.3100,0.0184,0.0027,0.0241,-0.4267,-102.8178,8.1729,-5.6905
28.3150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
28.3200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
28.3250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
28.3300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
28.3350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
28.3400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
28.3450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
28.3500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
28.3550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
28.3600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
28.3650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
28.3700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5362
28.3750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2264
28.3800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4101
28.3850,0.0230,-0.0163,0.0254,-0.4257,-132.2628,6.1607,-8.7625
28.3900,0.0203,-0.0144,0.0253,-0.4279,-132.2628,6.1607,-8.6267
28.3950,0.0190,-0.0099,0.0245,-0.4288,-110.7604,5.1169,-4.3995
28.4000,0.0184,-0.0051,0.0241,-0.4290,-110.7604,5.1169,-4.3388
28.4050,0.0183,-0.0009,0.0240,-0.4289,-102.8178,8.1730,-5.6228
28.4100,0.0184,0.0027,0.0241,-0.4267,-102.8178,8.1730,-5.6905
28.4150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
28.4200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
28.4250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
28.4300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
28.4350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
28.4400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
28.4450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
28.4500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
28.4550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
28.4600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
28.4650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
28.4700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
28.4750,0.0296,-0.0127,0.0245,-0.4227,-104.3104,9.1161,-8.2265
28.4800,0.0282,-0.0151,0.0248,-0.4242,-104.3104,9.1161,-8.4102
28.4850,0.0230,-0.0163,0.0254,-0.4257,-132.2625,6.1607,-8.7626
28.4900,0.0203,-0.0144,0.0253,-0.4279,-132.2625,6.1607,-8.6268
28.4950,0.0190,-0.0099,0.0245,-0.4288,-110.7602,5.1168,-4.3995
28.5000,0.0184,-0.0051,0.0241,-0.4290,-110.7602,5.1168,-4.3388
28.5050,0.0183,-0.0009,0.0240,-0.4289,-102.8175,8.1729,-5.6228
28.5100,0.0184,0.0027,0.0241,-0.4267,-102.8175,8.1729,-5.6905
28.5150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
28.5200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
28.5250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
28.5300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
28.5350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
28.5400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
28.5450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
28.5500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
28.5550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
28.5600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
28.5650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
28.5700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5362
28.5750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2264
28.5800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4101
28.5850,0.0230,-0.0163,0.0254,-0.4257,-132.2628,6.1608,-8.7626
28.5900,0.0203,-0.0144,0.0253,-0.4279,-132.2628,6.1608,-8.6268
28.5950,0.0190,-0.0099,0.0245,-0.4288,-110.7604,5.1169,-4.3995
28.6000,0.0184,-0.0051,0.0241,-0.4290,-110.7604,5.1169,-4.3388
28.6050,0.0183,-0.0009,0.0240,-0.4289,-102.8177,8.1730,-5.6228
28.6100,0.0184,0.0027,0.0241,-0.4267,-102.8177,8.1730,-5.6905
28.6150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
28.6200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
28.6250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
28.6300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
28.6350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
28.6400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
28.6450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
28.6500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
28.6550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
28.6600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
28.6650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
28.6700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
28.6750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1162,-8.2264
28.6800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1162,-8.4101
28.6850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1607,-8.7625
28.6900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1607,-8.6267
28.6950,0.0190,-0.0099,0.0245,-0.4288,-110.7602,5.1168,-4.3995
28.7000,0.0184,-0.0051,0.0241,-0.4290,-110.7602,5.1168,-4.3388
28.7050,0.0183,-0.0009,0.0240,-0.4289,-102.8178,8.1729,-5.6228
28.7100,0.0184,0.0027,0.0241,-0.4267,-102.8178,8.1729,-5.6905
28.7150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
28.7200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
28.7250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
28.7300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
28.7350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
28.7400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
28.7450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
28.7500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
28.7550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
28.7600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
28.7650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5267
28.7700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5362
28.7750,0.0296,-0.0127,0.0245,-0.4227,-104.3104,9.1160,-8.2264
28.7800,0.0282,-0.0151,0.0248,-0.4242,-104.3104,9.1160,-8.4101
28.7850,0.0230,-0.0163,0.0254,-0.4257,-132.2627,6.1606,-8.7626
28.7900,0.0203,-0.0144,0.0253,-0.4279,-132.2627,6.1606,-8.6268
28.7950,0.0190,-0.0099,0.0245,-0.4288,-110.7603,5.1168,-4.3995
28.8000,0.0184,-0.0051,0.0241,-0.4290,-110.7603,5.1168,-4.3388
28.8050,0.0183,-0.0009,0.0240,-0.4289,-102.8174,8.1730,-5.6228
28.8100,0.0184,0.0027,0.0241,-0.4267,-102.8174,8.1730,-5.6905
28.8150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
28.8200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
28.8250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
28.8300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
28.8350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
28.8400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
28.8450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
28.8500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
28.8550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
28.8600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
28.8650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
28.8700,0.0310,-0.0098,0.0243,-0.4245,0.0000,0.0000,1.5362
28.8750,0.0296,-0.0127,0.0245,-0.4227,-104.3106,9.1163,-8.2265
28.8800,0.0282,-0.0151,0.0248,-0.4242,-104.3106,9.1163,-8.4102
28.8850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1608,-8.7626
28.8900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1608,-8.6268
28.8950,0.0190,-0.0099,0.0245,-0.4288,-110.7601,5.1168,-4.3994
28.9000,0.0184,-0.0051,0.0241,-0.4290,-110.7601,5.1168,-4.3388
28.9050,0.0183,-0.0009,0.0240,-0.4289,-102.8178,8.1729,-5.6228
28.9100,0.0184,0.0027,0.0241,-0.4267,-102.8178,8.1729,-5.6905
28.9150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
28.9200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
28.9250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
28.9300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
28.9350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
28.9400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
28.9450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
28.9500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
28.9550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
28.9600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
28.9650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
28.9700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5362
28.9750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1161,-8.2263
28.9800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1161,-8.4101
28.9850,0.0230,-0.0163,0.0254,-0.4257,-132.2628,6.1607,-8.7625
28.9900,0.0203,-0.0144,0.0253,-0.4279,-132.2628,6.1607,-8.6267
28.9950,0.0190,-0.0099,0.0245,-0.4288,-110.7604,5.1169,-4.3995
29.0000,0.0184,-0.0051,0.0241,-0.4290,-110.7604,5.1169,-4.3388
29.0050,0.0183,-0.0009,0.0240,-0.4289,-102.8177,8.1730,-5.6228
29.0100,0.0184,0.0027,0.0241,-0.4267,-102.8177,8.1730,-5.6905
29.0150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
29.0200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
29.0250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
29.0300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
29.0350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4010
29.0400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
29.0450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
29.0500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
29.0550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
29.0600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1105
29.0650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
29.0700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5362
29.0750,0.0296,-0.0127,0.0245,-0.4227,-104.3105,9.1161,-8.2265
29.0800,0.0282,-0.0151,0.0248,-0.4242,-104.3105,9.1161,-8.4102
29.0850,0.0230,-0.0163,0.0254,-0.4257,-132.2626,6.1607,-8.7626
29.0900,0.0203,-0.0144,0.0253,-0.4279,-132.2626,6.1607,-8.6268
29.0950,0.0190,-0.0099,0.0245,-0.4288,-110.7602,5.1169,-4.3995
29.1000,0.0184,-0.0051,0.0241,-0.4290,-110.7602,5.1169,-4.3388
29.1050,0.0183,-0.0009,0.0240,-0.4289,-102.8173,8.1730,-5.6228
29.1100,0.0184,0.0027,0.0241,-0.4267,-102.8173,8.1730,-5.6905
29.1150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
29.1200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
29.1250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
29.1300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
29.1350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
29.1400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
29.1450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
29.1500,0.0270,0.0051,0.0241,-0.4290,0.0000,0.0000,0.9395
29.1550,0.0294,0.0009,0.0240,-0.4289,0.0000,0.0000,0.2179
29.1600,0.0310,-0.0027,0.0241,-0.4267,0.0000,0.0000,0.1104
29.1650,0.0316,-0.0062,0.0241,-0.4248,0.0000,0.0000,0.5266
29.1700,0.0310,-0.0097,0.0243,-0.4245,0.0000,0.0000,1.5362
29.1750,0.0296,-0.0127,0.0245,-0.4227,-104.3104,9.1164,-8.2265
29.1800,0.0282,-0.0151,0.0248,-0.4242,-104.3104,9.1164,-8.4102
29.1850,0.0230,-0.0163,0.0254,-0.4257,-132.2625,6.1608,-8.7626
29.1900,0.0203,-0.0144,0.0253,-0.4279,-132.2625,6.1608,-8.6268
29.1950,0.0190,-0.0099,0.0245,-0.4288,-110.7601,5.1168,-4.3995
29.2000,0.0184,-0.0051,0.0241,-0.4290,-110.7601,5.1168,-4.3388
29.2050,0.0183,-0.0009,0.0240,-0.4289,-102.8175,8.1729,-5.6228
29.2100,0.0184,0.0027,0.0241,-0.4267,-102.8175,8.1729,-5.6905
29.2150,0.0186,0.0062,0.0241,-0.4248,-0.0000,-0.0000,0.5054
29.2200,0.0189,0.0097,0.0243,-0.4245,-0.0000,-0.0000,0.4927
29.2250,0.0194,0.0127,0.0245,-0.4227,0.0000,0.0000,1.5961
29.2300,0.0201,0.0151,0.0248,-0.4242,0.0000,0.0000,2.8619
29.2350,0.0209,0.0163,0.0254,-0.4257,0.0000,0.0000,3.4009
29.2400,0.0223,0.0144,0.0253,-0.4279,0.0000,0.0000,3.1433
29.2450,0.0245,0.0099,0.0245,-0.4288,0.0000,0.0000,2.1315
